date,country_name,percentage_of_cases,variant_name
3/29/21,South Africa,0,Omicron BQ 1
4/12/21,South Africa,0,Omicron BQ 1
4/26/21,South Africa,0,Omicron BQ 1
5/10/21,South Africa,0,Omicron BQ 1
5/24/21,South Africa,0,Omicron BQ 1
6/7/21,South Africa,0,Omicron BQ 1
6/21/21,South Africa,0,Omicron BQ 1
7/5/21,South Africa,0,Omicron BQ 1
7/19/21,South Africa,0,Omicron BQ 1
8/2/21,South Africa,0,Omicron BQ 1
8/16/21,South Africa,0,Omicron BQ 1
8/30/21,South Africa,0,Omicron BQ 1
9/13/21,South Africa,0,Omicron BQ 1
9/27/21,South Africa,0,Omicron BQ 1
10/11/21,South Africa,0,Omicron BQ 1
10/25/21,South Africa,0,Omicron BQ 1
11/8/21,South Africa,0,Omicron BQ 1
11/22/21,South Africa,0,Omicron BQ 1
12/6/21,South Africa,0,Omicron BQ 1
12/20/21,South Africa,0,Omicron BQ 1
1/3/22,South Africa,0,Omicron BQ 1
1/17/22,South Africa,0,Omicron BQ 1
1/31/22,South Africa,0,Omicron BQ 1
2/14/22,South Africa,0,Omicron BQ 1
2/28/22,South Africa,0,Omicron BQ 1
3/14/22,South Africa,0,Omicron BQ 1
3/28/22,South Africa,0,Omicron BQ 1
4/11/22,South Africa,0,Omicron BQ 1
4/25/22,South Africa,0,Omicron BQ 1
5/9/22,South Africa,0,Omicron BQ 1
5/23/22,South Africa,0,Omicron BQ 1
6/6/22,South Africa,0,Omicron BQ 1
6/20/22,South Africa,0,Omicron BQ 1
7/4/22,South Africa,0,Omicron BQ 1
7/18/22,South Africa,0,Omicron BQ 1
8/1/22,South Africa,0,Omicron BQ 1
8/15/22,South Africa,0,Omicron BQ 1
8/29/22,South Africa,0,Omicron BQ 1
9/12/22,South Africa,2.3,Omicron BQ 1
9/26/22,South Africa,0.58,Omicron BQ 1
10/10/22,South Africa,2.6,Omicron BQ 1
10/24/22,South Africa,5.78,Omicron BQ 1
11/7/22,South Africa,7.69,Omicron BQ 1
11/21/22,South Africa,15.6,Omicron BQ 1
6/8/20,South Korea,0,Omicron BQ 1
6/22/20,South Korea,0,Omicron BQ 1
7/6/20,South Korea,0,Omicron BQ 1
7/20/20,South Korea,0,Omicron BQ 1
8/17/20,South Korea,0,Omicron BQ 1
8/31/20,South Korea,0,Omicron BQ 1
11/23/20,South Korea,0,Omicron BQ 1
12/7/20,South Korea,0,Omicron BQ 1
12/21/20,South Korea,0,Omicron BQ 1
1/4/21,South Korea,0,Omicron BQ 1
1/18/21,South Korea,0,Omicron BQ 1
2/1/21,South Korea,0,Omicron BQ 1
2/15/21,South Korea,0,Omicron BQ 1
3/1/21,South Korea,0,Omicron BQ 1
3/15/21,South Korea,0,Omicron BQ 1
3/29/21,South Korea,0,Omicron BQ 1
4/12/21,South Korea,0,Omicron BQ 1
4/26/21,South Korea,0,Omicron BQ 1
5/10/21,South Korea,0,Omicron BQ 1
5/24/21,South Korea,0,Omicron BQ 1
6/7/21,South Korea,0,Omicron BQ 1
6/21/21,South Korea,0,Omicron BQ 1
7/5/21,South Korea,0,Omicron BQ 1
7/19/21,South Korea,0,Omicron BQ 1
8/2/21,South Korea,0,Omicron BQ 1
8/16/21,South Korea,0,Omicron BQ 1
8/30/21,South Korea,0,Omicron BQ 1
9/13/21,South Korea,0,Omicron BQ 1
9/27/21,South Korea,0,Omicron BQ 1
10/11/21,South Korea,0,Omicron BQ 1
10/25/21,South Korea,0,Omicron BQ 1
11/8/21,South Korea,0,Omicron BQ 1
11/22/21,South Korea,0,Omicron BQ 1
12/6/21,South Korea,0,Omicron BQ 1
12/20/21,South Korea,0,Omicron BQ 1
1/3/22,South Korea,0,Omicron BQ 1
1/17/22,South Korea,0,Omicron BQ 1
1/31/22,South Korea,0,Omicron BQ 1
2/14/22,South Korea,0,Omicron BQ 1
2/28/22,South Korea,0,Omicron BQ 1
3/14/22,South Korea,0,Omicron BQ 1
3/28/22,South Korea,0,Omicron BQ 1
4/11/22,South Korea,0,Omicron BQ 1
4/25/22,South Korea,0,Omicron BQ 1
5/9/22,South Korea,0,Omicron BQ 1
5/23/22,South Korea,0,Omicron BQ 1
6/6/22,South Korea,0,Omicron BQ 1
6/20/22,South Korea,0,Omicron BQ 1
7/4/22,South Korea,0,Omicron BQ 1
7/18/22,South Korea,0,Omicron BQ 1
8/1/22,South Korea,0,Omicron BQ 1
8/15/22,South Korea,0,Omicron BQ 1
8/29/22,South Korea,0.11,Omicron BQ 1
9/12/22,South Korea,0,Omicron BQ 1
9/26/22,South Korea,0.47,Omicron BQ 1
10/10/22,South Korea,1.86,Omicron BQ 1
10/24/22,South Korea,3.16,Omicron BQ 1
11/7/22,South Korea,4.25,Omicron BQ 1
11/21/22,South Korea,5.19,Omicron BQ 1
12/5/22,South Korea,9.78,Omicron BQ 1
5/11/20,Spain,0,Omicron BQ 1
7/6/20,Spain,0,Omicron BQ 1
7/20/20,Spain,0,Omicron BQ 1
8/3/20,Spain,0,Omicron BQ 1
8/17/20,Spain,0,Omicron BQ 1
8/31/20,Spain,0,Omicron BQ 1
9/14/20,Spain,0,Omicron BQ 1
9/28/20,Spain,0,Omicron BQ 1
10/12/20,Spain,0,Omicron BQ 1
10/26/20,Spain,0,Omicron BQ 1
11/9/20,Spain,0,Omicron BQ 1
11/23/20,Spain,0,Omicron BQ 1
12/7/20,Spain,0,Omicron BQ 1
12/21/20,Spain,0,Omicron BQ 1
1/4/21,Spain,0,Omicron BQ 1
1/18/21,Spain,0,Omicron BQ 1
2/1/21,Spain,0,Omicron BQ 1
2/15/21,Spain,0,Omicron BQ 1
3/1/21,Spain,0,Omicron BQ 1
3/15/21,Spain,0,Omicron BQ 1
3/29/21,Spain,0,Omicron BQ 1
4/12/21,Spain,0,Omicron BQ 1
4/26/21,Spain,0,Omicron BQ 1
5/10/21,Spain,0,Omicron BQ 1
5/24/21,Spain,0,Omicron BQ 1
6/7/21,Spain,0,Omicron BQ 1
6/21/21,Spain,0,Omicron BQ 1
7/5/21,Spain,0,Omicron BQ 1
7/19/21,Spain,0,Omicron BQ 1
8/2/21,Spain,0,Omicron BQ 1
8/16/21,Spain,0,Omicron BQ 1
8/30/21,Spain,0,Omicron BQ 1
9/13/21,Spain,0,Omicron BQ 1
9/27/21,Spain,0,Omicron BQ 1
10/11/21,Spain,0,Omicron BQ 1
10/25/21,Spain,0,Omicron BQ 1
11/8/21,Spain,0,Omicron BQ 1
11/22/21,Spain,0,Omicron BQ 1
12/6/21,Spain,0,Omicron BQ 1
12/20/21,Spain,0,Omicron BQ 1
1/3/22,Spain,0,Omicron BQ 1
1/17/22,Spain,0,Omicron BQ 1
1/31/22,Spain,0,Omicron BQ 1
2/14/22,Spain,0,Omicron BQ 1
2/28/22,Spain,0,Omicron BQ 1
3/14/22,Spain,0,Omicron BQ 1
3/28/22,Spain,0,Omicron BQ 1
4/11/22,Spain,0,Omicron BQ 1
4/25/22,Spain,0,Omicron BQ 1
5/9/22,Spain,0,Omicron BQ 1
5/23/22,Spain,0,Omicron BQ 1
6/6/22,Spain,0,Omicron BQ 1
6/20/22,Spain,0,Omicron BQ 1
7/4/22,Spain,0,Omicron BQ 1
7/18/22,Spain,0,Omicron BQ 1
8/1/22,Spain,0,Omicron BQ 1
8/15/22,Spain,0.16,Omicron BQ 1
8/29/22,Spain,0,Omicron BQ 1
9/12/22,Spain,0,Omicron BQ 1
9/26/22,Spain,2.02,Omicron BQ 1
10/10/22,Spain,8.9,Omicron BQ 1
10/24/22,Spain,19.93,Omicron BQ 1
11/7/22,Spain,45.01,Omicron BQ 1
11/21/22,Spain,67.27,Omicron BQ 1
12/5/22,Spain,77.45,Omicron BQ 1
12/19/22,Spain,81.76,Omicron BQ 1
7/19/21,Sri Lanka,0,Omicron BQ 1
8/16/21,Sri Lanka,0,Omicron BQ 1
9/13/21,Sri Lanka,0,Omicron BQ 1
10/11/21,Sri Lanka,0,Omicron BQ 1
11/8/21,Sri Lanka,0,Omicron BQ 1
12/6/21,Sri Lanka,0,Omicron BQ 1
12/20/21,Sri Lanka,0,Omicron BQ 1
1/3/22,Sri Lanka,0,Omicron BQ 1
1/17/22,Sri Lanka,0,Omicron BQ 1
1/31/22,Sri Lanka,0,Omicron BQ 1
2/14/22,Sri Lanka,0,Omicron BQ 1
11/9/20,Sweden,0,Omicron BQ 1
11/23/20,Sweden,0,Omicron BQ 1
12/7/20,Sweden,0,Omicron BQ 1
12/21/20,Sweden,0,Omicron BQ 1
1/4/21,Sweden,0,Omicron BQ 1
1/18/21,Sweden,0,Omicron BQ 1
2/1/21,Sweden,0,Omicron BQ 1
2/15/21,Sweden,0,Omicron BQ 1
3/1/21,Sweden,0,Omicron BQ 1
3/15/21,Sweden,0,Omicron BQ 1
3/29/21,Sweden,0,Omicron BQ 1
4/12/21,Sweden,0,Omicron BQ 1
4/26/21,Sweden,0,Omicron BQ 1
5/10/21,Sweden,0,Omicron BQ 1
5/24/21,Sweden,0,Omicron BQ 1
6/7/21,Sweden,0,Omicron BQ 1
6/21/21,Sweden,0,Omicron BQ 1
7/5/21,Sweden,0,Omicron BQ 1
7/19/21,Sweden,0,Omicron BQ 1
8/2/21,Sweden,0,Omicron BQ 1
8/16/21,Sweden,0,Omicron BQ 1
8/30/21,Sweden,0,Omicron BQ 1
9/13/21,Sweden,0,Omicron BQ 1
9/27/21,Sweden,0,Omicron BQ 1
10/11/21,Sweden,0,Omicron BQ 1
10/25/21,Sweden,0,Omicron BQ 1
11/8/21,Sweden,0,Omicron BQ 1
11/22/21,Sweden,0,Omicron BQ 1
12/6/21,Sweden,0,Omicron BQ 1
12/20/21,Sweden,0,Omicron BQ 1
1/3/22,Sweden,0,Omicron BQ 1
1/17/22,Sweden,0,Omicron BQ 1
1/31/22,Sweden,0,Omicron BQ 1
2/14/22,Sweden,0,Omicron BQ 1
2/28/22,Sweden,0,Omicron BQ 1
3/14/22,Sweden,0,Omicron BQ 1
3/28/22,Sweden,0,Omicron BQ 1
4/11/22,Sweden,0,Omicron BQ 1
4/25/22,Sweden,0,Omicron BQ 1
5/9/22,Sweden,0,Omicron BQ 1
5/23/22,Sweden,0,Omicron BQ 1
6/6/22,Sweden,0,Omicron BQ 1
6/20/22,Sweden,0,Omicron BQ 1
7/4/22,Sweden,0,Omicron BQ 1
7/18/22,Sweden,0,Omicron BQ 1
8/1/22,Sweden,0,Omicron BQ 1
8/15/22,Sweden,0,Omicron BQ 1
8/29/22,Sweden,0,Omicron BQ 1
9/12/22,Sweden,0.24,Omicron BQ 1
9/26/22,Sweden,0.55,Omicron BQ 1
10/10/22,Sweden,3.32,Omicron BQ 1
10/24/22,Sweden,9.53,Omicron BQ 1
11/7/22,Sweden,23.78,Omicron BQ 1
11/21/22,Sweden,32.5,Omicron BQ 1
12/5/22,Sweden,49.55,Omicron BQ 1
12/19/22,Sweden,55.12,Omicron BQ 1
7/20/20,Switzerland,0,Omicron BQ 1
8/3/20,Switzerland,0,Omicron BQ 1
8/17/20,Switzerland,0,Omicron BQ 1
8/31/20,Switzerland,0,Omicron BQ 1
9/14/20,Switzerland,0,Omicron BQ 1
10/12/20,Switzerland,0,Omicron BQ 1
10/26/20,Switzerland,0,Omicron BQ 1
11/9/20,Switzerland,0,Omicron BQ 1
11/23/20,Switzerland,0,Omicron BQ 1
12/7/20,Switzerland,0,Omicron BQ 1
12/21/20,Switzerland,0,Omicron BQ 1
1/4/21,Switzerland,0,Omicron BQ 1
1/18/21,Switzerland,0,Omicron BQ 1
2/1/21,Switzerland,0,Omicron BQ 1
2/15/21,Switzerland,0,Omicron BQ 1
3/1/21,Switzerland,0,Omicron BQ 1
3/15/21,Switzerland,0,Omicron BQ 1
3/29/21,Switzerland,0,Omicron BQ 1
4/12/21,Switzerland,0,Omicron BQ 1
4/26/21,Switzerland,0,Omicron BQ 1
5/10/21,Switzerland,0,Omicron BQ 1
5/24/21,Switzerland,0,Omicron BQ 1
6/7/21,Switzerland,0,Omicron BQ 1
6/21/21,Switzerland,0,Omicron BQ 1
7/5/21,Switzerland,0,Omicron BQ 1
7/19/21,Switzerland,0,Omicron BQ 1
8/2/21,Switzerland,0,Omicron BQ 1
8/16/21,Switzerland,0,Omicron BQ 1
8/30/21,Switzerland,0,Omicron BQ 1
9/13/21,Switzerland,0,Omicron BQ 1
9/27/21,Switzerland,0,Omicron BQ 1
10/11/21,Switzerland,0,Omicron BQ 1
10/25/21,Switzerland,0,Omicron BQ 1
11/8/21,Switzerland,0,Omicron BQ 1
11/22/21,Switzerland,0,Omicron BQ 1
12/6/21,Switzerland,0,Omicron BQ 1
12/20/21,Switzerland,0,Omicron BQ 1
1/3/22,Switzerland,0,Omicron BQ 1
1/17/22,Switzerland,0,Omicron BQ 1
1/31/22,Switzerland,0,Omicron BQ 1
2/14/22,Switzerland,0,Omicron BQ 1
2/28/22,Switzerland,0,Omicron BQ 1
3/14/22,Switzerland,0,Omicron BQ 1
3/28/22,Switzerland,0,Omicron BQ 1
4/11/22,Switzerland,0,Omicron BQ 1
4/25/22,Switzerland,0,Omicron BQ 1
5/9/22,Switzerland,0,Omicron BQ 1
5/23/22,Switzerland,0,Omicron BQ 1
6/6/22,Switzerland,0,Omicron BQ 1
6/20/22,Switzerland,0,Omicron BQ 1
7/4/22,Switzerland,0,Omicron BQ 1
7/18/22,Switzerland,0,Omicron BQ 1
8/1/22,Switzerland,0,Omicron BQ 1
8/15/22,Switzerland,0,Omicron BQ 1
8/29/22,Switzerland,0,Omicron BQ 1
9/12/22,Switzerland,0.61,Omicron BQ 1
9/26/22,Switzerland,2.06,Omicron BQ 1
10/10/22,Switzerland,7.45,Omicron BQ 1
10/24/22,Switzerland,17.1,Omicron BQ 1
11/7/22,Switzerland,27.89,Omicron BQ 1
11/21/22,Switzerland,44.25,Omicron BQ 1
12/5/22,Switzerland,56.47,Omicron BQ 1
12/19/22,Switzerland,57.58,Omicron BQ 1
4/25/22,Taiwan,0,Omicron BQ 1
5/9/22,Taiwan,0,Omicron BQ 1
5/23/22,Taiwan,0,Omicron BQ 1
6/6/22,Taiwan,0,Omicron BQ 1
4/26/21,Thailand,0,Omicron BQ 1
5/10/21,Thailand,0,Omicron BQ 1
5/24/21,Thailand,0,Omicron BQ 1
6/7/21,Thailand,0,Omicron BQ 1
6/21/21,Thailand,0,Omicron BQ 1
7/5/21,Thailand,0,Omicron BQ 1
7/19/21,Thailand,0,Omicron BQ 1
8/2/21,Thailand,0,Omicron BQ 1
8/16/21,Thailand,0,Omicron BQ 1
8/30/21,Thailand,0,Omicron BQ 1
9/13/21,Thailand,0,Omicron BQ 1
9/27/21,Thailand,0,Omicron BQ 1
10/11/21,Thailand,0,Omicron BQ 1
10/25/21,Thailand,0,Omicron BQ 1
11/8/21,Thailand,0,Omicron BQ 1
11/22/21,Thailand,0,Omicron BQ 1
12/6/21,Thailand,0,Omicron BQ 1
12/20/21,Thailand,0,Omicron BQ 1
1/3/22,Thailand,0,Omicron BQ 1
1/17/22,Thailand,0,Omicron BQ 1
1/31/22,Thailand,0,Omicron BQ 1
2/14/22,Thailand,0,Omicron BQ 1
2/28/22,Thailand,0,Omicron BQ 1
3/14/22,Thailand,0,Omicron BQ 1
3/28/22,Thailand,0,Omicron BQ 1
4/11/22,Thailand,0,Omicron BQ 1
4/25/22,Thailand,0,Omicron BQ 1
5/9/22,Thailand,0,Omicron BQ 1
5/23/22,Thailand,0,Omicron BQ 1
6/6/22,Thailand,0,Omicron BQ 1
6/20/22,Thailand,0,Omicron BQ 1
7/4/22,Thailand,0,Omicron BQ 1
7/18/22,Thailand,0,Omicron BQ 1
8/1/22,Thailand,0,Omicron BQ 1
8/15/22,Thailand,0,Omicron BQ 1
8/29/22,Thailand,0,Omicron BQ 1
9/12/22,Thailand,0,Omicron BQ 1
9/26/22,Thailand,0,Omicron BQ 1
10/10/22,Thailand,0.44,Omicron BQ 1
10/24/22,Thailand,1.27,Omicron BQ 1
11/7/22,Thailand,1.2,Omicron BQ 1
11/21/22,Thailand,2.24,Omicron BQ 1
12/5/22,Thailand,1.91,Omicron BQ 1
5/10/21,Trinidad and Tobago,0,Omicron BQ 1
8/16/21,Trinidad and Tobago,0,Omicron BQ 1
8/30/21,Trinidad and Tobago,0,Omicron BQ 1
11/22/21,Trinidad and Tobago,0,Omicron BQ 1
1/17/22,Trinidad and Tobago,0,Omicron BQ 1
1/31/22,Trinidad and Tobago,0,Omicron BQ 1
7/18/22,Trinidad and Tobago,0,Omicron BQ 1
8/1/22,Trinidad and Tobago,0,Omicron BQ 1
8/15/22,Trinidad and Tobago,0,Omicron BQ 1
8/29/22,Trinidad and Tobago,0,Omicron BQ 1
2/1/21,Turkey,0,Omicron BQ 1
2/15/21,Turkey,0,Omicron BQ 1
3/1/21,Turkey,0,Omicron BQ 1
3/15/21,Turkey,0,Omicron BQ 1
3/29/21,Turkey,0,Omicron BQ 1
4/12/21,Turkey,0,Omicron BQ 1
5/10/21,Turkey,0,Omicron BQ 1
6/7/21,Turkey,0,Omicron BQ 1
6/21/21,Turkey,0,Omicron BQ 1
7/5/21,Turkey,0,Omicron BQ 1
7/19/21,Turkey,0,Omicron BQ 1
8/2/21,Turkey,0,Omicron BQ 1
8/16/21,Turkey,0,Omicron BQ 1
8/30/21,Turkey,0,Omicron BQ 1
9/13/21,Turkey,0,Omicron BQ 1
9/27/21,Turkey,0,Omicron BQ 1
10/11/21,Turkey,0,Omicron BQ 1
10/25/21,Turkey,0,Omicron BQ 1
11/8/21,Turkey,0,Omicron BQ 1
11/22/21,Turkey,0,Omicron BQ 1
12/6/21,Turkey,0,Omicron BQ 1
12/20/21,Turkey,0,Omicron BQ 1
1/3/22,Turkey,0,Omicron BQ 1
1/17/22,Turkey,0,Omicron BQ 1
1/31/22,Turkey,0,Omicron BQ 1
2/14/22,Turkey,0,Omicron BQ 1
2/28/22,Turkey,0,Omicron BQ 1
3/14/22,Turkey,0,Omicron BQ 1
4/11/22,Turkey,0,Omicron BQ 1
4/25/22,Turkey,0,Omicron BQ 1
5/9/22,Turkey,0,Omicron BQ 1
5/23/22,Turkey,0,Omicron BQ 1
6/6/22,Turkey,0,Omicron BQ 1
6/20/22,Turkey,0,Omicron BQ 1
7/4/22,Turkey,0,Omicron BQ 1
7/18/22,Turkey,0,Omicron BQ 1
8/1/22,Turkey,0,Omicron BQ 1
8/15/22,Turkey,0,Omicron BQ 1
8/29/22,Turkey,0,Omicron BQ 1
9/12/22,Turkey,0,Omicron BQ 1
9/26/22,Turkey,2.94,Omicron BQ 1
10/10/22,Turkey,5.73,Omicron BQ 1
11/7/22,Turkey,14.5,Omicron BQ 1
11/21/22,Turkey,45.92,Omicron BQ 1
6/7/21,Uganda,0,Omicron BQ 1
6/21/21,Uganda,0,Omicron BQ 1
12/20/21,Ukraine,0,Omicron BQ 1
8/15/22,Ukraine,0,Omicron BQ 1
5/11/20,United Arab Emirates,0,Omicron BQ 1
5/25/20,United Arab Emirates,0,Omicron BQ 1
6/22/20,United Arab Emirates,0,Omicron BQ 1
7/6/20,United Arab Emirates,0,Omicron BQ 1
1/4/21,United Arab Emirates,0,Omicron BQ 1
1/18/21,United Arab Emirates,0,Omicron BQ 1
2/1/21,United Arab Emirates,0,Omicron BQ 1
2/15/21,United Arab Emirates,0,Omicron BQ 1
5/11/20,United Kingdom,0,Omicron BQ 1
5/25/20,United Kingdom,0,Omicron BQ 1
6/8/20,United Kingdom,0,Omicron BQ 1
6/22/20,United Kingdom,0,Omicron BQ 1
7/6/20,United Kingdom,0,Omicron BQ 1
7/20/20,United Kingdom,0,Omicron BQ 1
8/3/20,United Kingdom,0,Omicron BQ 1
8/17/20,United Kingdom,0,Omicron BQ 1
8/31/20,United Kingdom,0,Omicron BQ 1
9/14/20,United Kingdom,0,Omicron BQ 1
9/28/20,United Kingdom,0,Omicron BQ 1
10/12/20,United Kingdom,0,Omicron BQ 1
10/26/20,United Kingdom,0,Omicron BQ 1
11/9/20,United Kingdom,0,Omicron BQ 1
11/23/20,United Kingdom,0,Omicron BQ 1
12/7/20,United Kingdom,0,Omicron BQ 1
12/21/20,United Kingdom,0,Omicron BQ 1
1/4/21,United Kingdom,0,Omicron BQ 1
1/18/21,United Kingdom,0,Omicron BQ 1
2/1/21,United Kingdom,0,Omicron BQ 1
2/15/21,United Kingdom,0,Omicron BQ 1
3/1/21,United Kingdom,0,Omicron BQ 1
3/15/21,United Kingdom,0,Omicron BQ 1
3/29/21,United Kingdom,0,Omicron BQ 1
4/12/21,United Kingdom,0,Omicron BQ 1
4/26/21,United Kingdom,0,Omicron BQ 1
5/10/21,United Kingdom,0,Omicron BQ 1
5/24/21,United Kingdom,0,Omicron BQ 1
6/7/21,United Kingdom,0,Omicron BQ 1
6/21/21,United Kingdom,0,Omicron BQ 1
7/5/21,United Kingdom,0,Omicron BQ 1
7/19/21,United Kingdom,0,Omicron BQ 1
8/2/21,United Kingdom,0,Omicron BQ 1
8/16/21,United Kingdom,0,Omicron BQ 1
8/30/21,United Kingdom,0,Omicron BQ 1
9/13/21,United Kingdom,0,Omicron BQ 1
9/27/21,United Kingdom,0,Omicron BQ 1
10/11/21,United Kingdom,0,Omicron BQ 1
10/25/21,United Kingdom,0,Omicron BQ 1
11/8/21,United Kingdom,0,Omicron BQ 1
11/22/21,United Kingdom,0,Omicron BQ 1
12/6/21,United Kingdom,0,Omicron BQ 1
12/20/21,United Kingdom,0,Omicron BQ 1
1/3/22,United Kingdom,0,Omicron BQ 1
1/17/22,United Kingdom,0,Omicron BQ 1
1/31/22,United Kingdom,0,Omicron BQ 1
2/14/22,United Kingdom,0,Omicron BQ 1
2/28/22,United Kingdom,0,Omicron BQ 1
3/14/22,United Kingdom,0,Omicron BQ 1
3/28/22,United Kingdom,0,Omicron BQ 1
4/11/22,United Kingdom,0,Omicron BQ 1
4/25/22,United Kingdom,0,Omicron BQ 1
5/9/22,United Kingdom,0,Omicron BQ 1
5/23/22,United Kingdom,0,Omicron BQ 1
6/6/22,United Kingdom,0,Omicron BQ 1
6/20/22,United Kingdom,0,Omicron BQ 1
7/4/22,United Kingdom,0,Omicron BQ 1
7/18/22,United Kingdom,0,Omicron BQ 1
8/1/22,United Kingdom,0,Omicron BQ 1
8/15/22,United Kingdom,0,Omicron BQ 1
8/29/22,United Kingdom,0.07,Omicron BQ 1
9/12/22,United Kingdom,0.86,Omicron BQ 1
9/26/22,United Kingdom,3.63,Omicron BQ 1
10/10/22,United Kingdom,10.65,Omicron BQ 1
10/24/22,United Kingdom,21.62,Omicron BQ 1
11/7/22,United Kingdom,35.18,Omicron BQ 1
11/21/22,United Kingdom,48.33,Omicron BQ 1
12/5/22,United Kingdom,57.17,Omicron BQ 1
12/19/22,United Kingdom,61.77,Omicron BQ 1
5/11/20,United States,0,Omicron BQ 1
5/25/20,United States,0,Omicron BQ 1
6/8/20,United States,0,Omicron BQ 1
6/22/20,United States,0,Omicron BQ 1
7/6/20,United States,0,Omicron BQ 1
7/20/20,United States,0,Omicron BQ 1
8/3/20,United States,0,Omicron BQ 1
8/17/20,United States,0,Omicron BQ 1
8/31/20,United States,0,Omicron BQ 1
9/14/20,United States,0,Omicron BQ 1
9/28/20,United States,0,Omicron BQ 1
10/12/20,United States,0,Omicron BQ 1
10/26/20,United States,0,Omicron BQ 1
11/9/20,United States,0,Omicron BQ 1
11/23/20,United States,0,Omicron BQ 1
12/7/20,United States,0,Omicron BQ 1
12/21/20,United States,0,Omicron BQ 1
1/4/21,United States,0,Omicron BQ 1
1/18/21,United States,0,Omicron BQ 1
2/1/21,United States,0,Omicron BQ 1
2/15/21,United States,0,Omicron BQ 1
3/1/21,United States,0,Omicron BQ 1
3/15/21,United States,0,Omicron BQ 1
3/29/21,United States,0,Omicron BQ 1
4/12/21,United States,0,Omicron BQ 1
4/26/21,United States,0,Omicron BQ 1
5/10/21,United States,0,Omicron BQ 1
5/24/21,United States,0,Omicron BQ 1
6/7/21,United States,0,Omicron BQ 1
6/21/21,United States,0,Omicron BQ 1
7/5/21,United States,0,Omicron BQ 1
7/19/21,United States,0,Omicron BQ 1
8/2/21,United States,0,Omicron BQ 1
8/16/21,United States,0,Omicron BQ 1
8/30/21,United States,0,Omicron BQ 1
9/13/21,United States,0,Omicron BQ 1
9/27/21,United States,0,Omicron BQ 1
10/11/21,United States,0,Omicron BQ 1
10/25/21,United States,0,Omicron BQ 1
11/8/21,United States,0,Omicron BQ 1
11/22/21,United States,0,Omicron BQ 1
12/6/21,United States,0,Omicron BQ 1
12/20/21,United States,0,Omicron BQ 1
1/3/22,United States,0,Omicron BQ 1
1/17/22,United States,0,Omicron BQ 1
1/31/22,United States,0,Omicron BQ 1
2/14/22,United States,0,Omicron BQ 1
2/28/22,United States,0,Omicron BQ 1
3/14/22,United States,0,Omicron BQ 1
3/28/22,United States,0,Omicron BQ 1
4/11/22,United States,0,Omicron BQ 1
4/25/22,United States,0,Omicron BQ 1
5/9/22,United States,0,Omicron BQ 1
5/23/22,United States,0,Omicron BQ 1
6/6/22,United States,0,Omicron BQ 1
6/20/22,United States,0,Omicron BQ 1
7/4/22,United States,0,Omicron BQ 1
7/18/22,United States,0,Omicron BQ 1
8/1/22,United States,0,Omicron BQ 1
8/15/22,United States,0.01,Omicron BQ 1
8/29/22,United States,0.08,Omicron BQ 1
9/12/22,United States,0.29,Omicron BQ 1
9/26/22,United States,1.37,Omicron BQ 1
10/10/22,United States,5.13,Omicron BQ 1
10/24/22,United States,12.85,Omicron BQ 1
11/7/22,United States,26.68,Omicron BQ 1
11/21/22,United States,42.53,Omicron BQ 1
12/5/22,United States,55.49,Omicron BQ 1
12/19/22,United States,59.33,Omicron BQ 1
4/12/21,Uruguay,0,Omicron BQ 1
8/16/21,Vietnam,0,Omicron BQ 1
8/30/21,Vietnam,0,Omicron BQ 1
9/13/21,Vietnam,0,Omicron BQ 1
10/11/21,Vietnam,0,Omicron BQ 1
10/25/21,Vietnam,0,Omicron BQ 1
11/22/21,Vietnam,0,Omicron BQ 1
12/20/21,Vietnam,0,Omicron BQ 1
1/3/22,Vietnam,0,Omicron BQ 1
1/17/22,Vietnam,0,Omicron BQ 1
1/31/22,Vietnam,0,Omicron BQ 1
2/14/22,Vietnam,0,Omicron BQ 1
2/28/22,Vietnam,0,Omicron BQ 1
3/14/22,Vietnam,0,Omicron BQ 1
3/28/22,Vietnam,0,Omicron BQ 1
4/11/22,Vietnam,0,Omicron BQ 1
4/25/22,Vietnam,0,Omicron BQ 1
5/9/22,Vietnam,0,Omicron BQ 1
7/4/22,Vietnam,0,Omicron BQ 1
7/18/22,Vietnam,0,Omicron BQ 1
8/1/22,Vietnam,0,Omicron BQ 1
8/15/22,Vietnam,0,Omicron BQ 1
8/29/22,Vietnam,0,Omicron BQ 1
9/12/22,Vietnam,0,Omicron BQ 1
9/26/22,Vietnam,0,Omicron BQ 1
10/10/22,Vietnam,0,Omicron BQ 1
8/3/20,Zambia,0,Omicron BQ 1
6/7/21,Zambia,0,Omicron BQ 1
1/4/21,Zimbabwe,0,Omicron BQ 1
1/18/21,Zimbabwe,0,Omicron BQ 1
12/6/21,Zimbabwe,0,Omicron BQ 1
5/11/20,Argentina,0,Omicron XBB
5/25/20,Argentina,0,Omicron XBB
7/20/20,Argentina,0,Omicron XBB
8/17/20,Argentina,0,Omicron XBB
8/31/20,Argentina,0,Omicron XBB
3/15/21,Argentina,0,Omicron XBB
3/29/21,Argentina,0,Omicron XBB
4/12/21,Argentina,0,Omicron XBB
4/26/21,Argentina,0,Omicron XBB
5/10/21,Argentina,0,Omicron XBB
5/24/21,Argentina,0,Omicron XBB
6/7/21,Argentina,0,Omicron XBB
6/21/21,Argentina,0,Omicron XBB
7/5/21,Argentina,0,Omicron XBB
